Generation,X,Y,Fitness
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,6,6,6.92717e-310
22,5,7,6.92717e-310
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,1.49976
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,7,7,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,5,5,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
23,6,6,6.92717e-310
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,1.49976
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,5,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,5,6,6.92717e-310
24,5,6,6.92717e-310
24,6,6,6.92717e-310
24,6,7,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,5,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,6,6,6.92717e-310
24,5,5,6.92717e-310
24,6,6,6.92717e-310
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,1.49976
25,6,6,6.92717e-310
25,6,7,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,5,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,7,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,5,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,7,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,7,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,6,6,6.92717e-310
25,5,5,6.92717e-310
25,6,6,6.92717e-310
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,1.49976
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,5,7,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,5,5,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,7,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,5,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
26,6,6,6.92717e-310
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,1.49976
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,7,6.92717e-310
27,6,6,6.92717e-310
27,7,5,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,5,5,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,5,7,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,7,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,5,6,6.92717e-310
27,5,7,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
27,6,6,6.92717e-310
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,1.49976
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
28,6,6,6.92717e-310
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,1.49976
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,7,5,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,5,6.92717e-310
29,6,6,6.92717e-310
29,5,7,6.92717e-310
29,6,6,6.92717e-310
29,5,5,6.92717e-310
29,6,6,6.92717e-310
29,5,5,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,5,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
29,7,5,6.92717e-310
29,6,6,6.92717e-310
29,6,6,6.92717e-310
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,1.49976
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,5,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
30,6,6,6.92717e-310
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,1.49976
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,5,7,6.92717e-310
31,6,6,6.92717e-310
31,5,7,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,5,5,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,7,7,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,6,6,6.92717e-310
31,7,7,6.92717e-310
31,6,6,6.92717e-310
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,1.49976
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,5,7,6.92717e-310
32,5,7,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,7,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,5,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,7,5,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
32,6,6,6.92717e-310
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,1.49976
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,7,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,5,7,6.92717e-310
33,6,6,6.92717e-310
33,6,5,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,5,6.92717e-310
33,6,6,6.92717e-310
33,7,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
33,6,6,6.92717e-310
34,6,6,1.49976
34,6,6,1.49976
34,6,6,1.49976
